n.par	n.mom	n.dad	sex.ratio	noff	female.rs	female.sd	females.mates	max.female.mates	male.rs	male.sd	male.mates	max.male.mates	mp.count	mp.rs	type	lost	sim	true.npar	true.noff	true.sr	true.lambda
165	85	80	0.94	228	2.68	1.52	1.39	3	2.85	2.06	1.48	4	118	0.034	After	48	112	190	228	1	4
381	191	190	0.99	862271	4514.51	1162.66	4.31	9	4538.27	2563.99	4.33	9	823	23.761	Before	0	113	381	257	1	4
268	145	123	0.85	257	1.77	0.96	1.41	4	2.09	1.29	1.66	5	204	0.014	After	619	113	381	257	1	4
429	215	214	1	951872	4427.31	1193.92	1.8	9	4448	3277.4	1.8	6	386	20.688	Before	0	114	429	276	1	4
296	156	140	0.9	276	1.77	1.03	1.2	3	1.97	1.31	1.34	4	187	0.013	After	199	114	429	276	1	4
388	194	194	1	876862	4519.91	1164.84	2.52	6	4519.91	3198.35	2.52	8	489	23.298	Before	0	115	388	232	1	4
252	137	115	0.84	232	1.69	0.86	1.26	3	2.02	1.11	1.5	4	173	0.015	After	316	115	388	232	1	4
84	42	42	1	181548	4322.57	1156.41	1.86	5	4322.57	3099.17	1.86	4	78	102.918	Before	0	116	84	34	1	4
43	23	20	0.87	34	1.48	0.67	1.09	2	1.7	0.73	1.25	2	25	0.074	After	53	116	84	34	1	4
437	219	218	1	983901	4492.7	1117.5	2.47	7	4513.31	3135.69	2.48	7	541	20.609	Before	0	117	437	216	1	4
258	132	126	0.95	216	1.64	0.87	1.26	3	1.71	0.99	1.32	4	166	0.013	After	375	117	437	216	1	4
148	74	74	1	337221	4557.04	1206.88	1.73	5	4557.04	3120.83	1.73	5	128	61.582	Before	0	118	148	418	1	4
143	73	70	0.96	418	5.73	3.28	1.58	5	5.97	4.4	1.64	5	115	0.082	After	13	118	148	418	1	4
259	130	129	0.99	553213	4255.48	1511.89	1.68	5	4288.47	3053.13	1.7	4	219	32.988	Before	0	119	259	479	1	4
236	118	118	1	479	4.06	2.08	1.49	3	4.06	3.11	1.49	4	176	0.034	After	43	119	259	479	1	4
174	87	87	1	386749	4445.39	1374.92	1.74	4	4445.39	2779.24	1.74	5	151	51.096	Before	0	120	174	393	1	4
165	84	81	0.96	393	4.68	2.52	1.6	3	4.85	3.5	1.65	5	134	0.058	After	17	120	174	393	1	4
360	180	180	1	825081	4583.78	1252.2	2.44	7	4583.78	3238.71	2.44	6	439	25.465	Before	0	121	360	363	1	4
281	146	135	0.92	363	2.49	1.25	1.47	4	2.69	1.8	1.59	4	214	0.018	After	225	121	360	363	1	4
321	161	160	0.99	721712	4482.68	1080.7	2.43	7	4510.7	2782.55	2.44	6	391	28.017	Before	0	122	321	481	1	4
282	148	134	0.91	481	3.25	1.76	1.68	5	3.59	2.63	1.86	6	249	0.024	After	142	122	321	481	1	4
196	98	98	1	448898	4580.59	1150.43	3.27	8	4580.59	2753.42	3.27	7	320	46.741	Before	0	123	196	57	1	4
77	40	37	0.92	57	1.43	0.81	1.2	3	1.54	0.84	1.3	3	48	0.039	After	272	123	196	57	1	4
377	189	188	0.99	828730	4384.81	1178.32	1.62	4	4408.14	2824.55	1.63	4	307	23.323	Before	0	124	377	42	1	4
71	36	35	0.97	42	1.17	0.45	1.03	2	1.2	0.47	1.06	2	37	0.033	After	270	124	377	42	1	4
355	178	177	0.99	791915	4448.96	1211.19	1.77	4	4474.1	2846.55	1.78	6	315	25.135	Before	0	125	355	79	1	4
116	58	58	1	79	1.36	0.48	1.1	2	1.36	0.52	1.1	2	64	0.023	After	251	125	355	79	1	4
110	55	55	1	249313	4532.96	1211.49	2.71	8	4532.96	2926.01	2.71	6	149	82.418	Before	0	126	110	31	1	4
50	27	23	0.85	31	1.15	0.46	1.11	3	1.35	0.78	1.3	3	30	0.05	After	119	126	110	31	1	4
170	85	85	1	383299	4509.4	1136.81	2.58	5	4509.4	2766.85	2.58	6	219	53.052	Before	0	127	170	364	1	4
163	84	79	0.94	364	4.33	2.23	1.98	4	4.61	3.03	2.1	5	166	0.055	After	53	127	170	364	1	4
232	116	116	1	541256	4666	1239.12	2.5	6	4666	3516.92	2.5	7	290	40.224	Before	0	128	232	299	1	4
197	107	90	0.84	299	2.79	1.59	1.58	4	3.32	2.38	1.88	6	169	0.031	After	121	128	232	299	1	4
139	70	69	0.99	332433	4749.04	1182.1	3.2	7	4817.87	2901.23	3.25	7	224	68.827	Before	0	129	139	379	1	4
136	69	67	0.97	379	5.49	2.44	2.36	5	5.66	3.64	2.43	6	163	0.082	After	61	129	139	379	1	4
408	204	204	1	865776	4244	1342.18	1.74	14	4244	3452.01	1.74	6	354	20.804	Before	0	130	408	138	1	4
179	93	86	0.92	138	1.48	0.69	1.13	3	1.6	0.91	1.22	4	105	0.017	After	249	130	408	138	1	4
445	223	222	1	1018603	4567.73	1222.85	2.43	7	4588.3	2835.4	2.44	6	542	20.575	Before	0	131	445	152	1	4
217	111	106	0.95	152	1.37	0.66	1.16	3	1.43	0.74	1.22	2	129	0.013	After	413	131	445	152	1	4
468	234	234	1	1052856	4499.38	1116.88	3.16	7	4499.38	2980.5	3.16	9	740	19.228	Before	0	132	468	359	1	4
342	177	165	0.93	359	2.03	1.29	1.5	5	2.18	1.41	1.61	5	266	0.012	After	474	132	468	359	1	4
374	187	187	1	831824	4448.26	1250.48	2.49	6	4448.26	3109.03	2.49	7	465	23.787	Before	0	133	374	124	1	4
167	86	81	0.94	124	1.44	0.73	1.23	4	1.53	0.87	1.31	3	106	0.018	After	359	133	374	124	1	4
481	241	240	1	1075068	4460.86	1265.56	2.46	7	4479.45	2933.74	2.48	6	594	18.587	Before	0	134	481	25	1	4
48	24	24	1	25	1.04	0.2	1	1	1.04	0.2	1	1	24	0.043	After	570	134	481	25	1	4
263	132	131	0.99	584081	4424.86	1096.6	3.15	7	4458.63	2930.45	3.18	9	416	33.778	Before	0	135	263	429	1	4
232	121	111	0.92	429	3.55	1.88	2.02	5	3.86	2.91	2.2	6	244	0.032	After	172	135	263	429	1	4
396	198	198	1	888288	4486.3	1130.18	3.97	10	4486.3	2415.13	3.97	9	786	22.658	Before	0	136	396	76	1	4
117	58	59	1.02	76	1.31	0.5	1.22	3	1.29	0.53	1.2	3	71	0.022	After	715	136	396	76	1	4
295	148	147	0.99	626955	4236.18	1054.54	2.53	6	4265	2910.68	2.54	7	374	28.818	Before	0	137	295	493	1	4
277	140	137	0.98	493	3.52	1.87	1.86	4	3.6	2.87	1.9	5	260	0.026	After	114	137	295	493	1	4
272	136	136	1	624754	4593.78	1060.3	4.2	13	4593.78	2508.35	4.2	9	571	33.778	Before	0	138	272	182	1	4
193	99	94	0.95	182	1.84	0.88	1.63	4	1.94	1.28	1.71	5	161	0.02	After	410	138	272	182	1	4
44	22	22	1	101908	4632.18	1212.56	3.59	7	4632.18	3183.55	3.59	7	79	210.554	Before	0	139	44	376	1	4
44	22	22	1	376	17.09	6.48	3.27	6	17.09	12.36	3.27	7	72	0.777	After	7	139	44	376	1	4
182	91	91	1	427733	4700.36	1138.55	3.12	8	4700.36	3433.03	3.12	7	284	51.652	Before	0	140	182	358	1	4
169	90	79	0.88	358	3.98	2.53	2.03	4	4.53	3.31	2.32	5	183	0.05	After	101	140	182	358	1	4
282	141	141	1	642584	4557.33	1090.89	2.42	6	4557.33	3016.07	2.42	6	341	32.322	Before	0	141	282	363	1	4
249	131	118	0.9	363	2.77	1.53	1.63	4	3.08	2.06	1.81	5	214	0.023	After	127	141	282	363	1	4
484	242	242	1	1087471	4493.68	1071.12	4.25	10	4493.68	2239.02	4.25	10	1028	18.569	Before	0	142	484	214	1	4
273	137	136	0.99	214	1.56	0.73	1.4	3	1.57	0.85	1.41	4	192	0.011	After	836	142	484	214	1	4
440	220	220	1	983449	4470.22	1237.78	2.44	8	4470.22	2806.66	2.44	6	537	20.319	Before	0	143	440	145	1	4
194	102	92	0.9	145	1.42	0.7	1.16	3	1.58	1	1.28	3	118	0.015	After	419	143	440	145	1	4
316	158	158	1	712447	4509.16	1160.4	3.2	9	4509.16	2959.75	3.2	8	505	28.539	Before	0	144	316	203	1	4
213	111	102	0.92	203	1.83	0.93	1.34	3	1.99	1.25	1.46	4	149	0.018	After	356	144	316	203	1	4
404	202	202	1	948751	4696.79	1193.34	2.51	7	4696.79	3152.44	2.51	7	507	23.251	Before	0	145	404	28	1	4
53	28	25	0.89	28	1	0	1	1	1.12	0.33	1.12	2	28	0.04	After	479	145	404	28	1	4
462	231	231	1	1020499	4417.74	1152.95	2.51	9	4417.74	2964.61	2.51	8	579	19.124	Before	0	146	462	293	1	4
310	168	142	0.85	293	1.74	0.87	1.3	3	2.06	1.24	1.54	4	218	0.012	After	361	146	462	293	1	4
175	88	87	0.99	373633	4245.83	1201.82	2.6	7	4294.63	3116.47	2.63	7	229	48.803	Before	0	147	175	38	1	4
61	34	27	0.79	38	1.12	0.41	1.09	3	1.41	0.57	1.37	3	37	0.041	After	192	147	175	38	1	4
382	191	191	1	837843	4386.61	1324.66	1.66	5	4386.61	3216.96	1.66	5	317	22.967	Before	0	148	382	189	1	4
232	120	112	0.93	189	1.57	0.91	1.12	3	1.69	1.07	1.2	3	134	0.014	After	183	148	382	189	1	4
179	90	89	0.99	396536	4405.96	1135.32	4.24	9	4455.46	2401.3	4.29	9	382	49.505	Before	0	149	179	65	1	4
91	44	47	1.07	65	1.48	0.66	1.36	3	1.38	0.64	1.28	3	60	0.031	After	322	149	179	65	1	4
355	178	177	0.99	790613	4441.65	1166.23	3.38	8	4466.74	2718.77	3.4	8	601	25.094	Before	0	150	355	279	1	4
274	141	133	0.94	279	1.98	1.1	1.51	3	2.1	1.35	1.6	5	213	0.015	After	388	150	355	279	1	4
361	181	180	0.99	787177	4349.04	1237.26	2.5	7	4373.21	2736.22	2.51	7	452	24.161	Before	0	151	361	123	1	4
164	84	80	0.95	123	1.46	0.72	1.23	3	1.54	0.84	1.29	3	103	0.018	After	349	151	361	123	1	4
473	237	236	1	1049983	4430.31	1208.28	2.46	10	4449.08	3179.99	2.47	7	582	18.772	Before	0	152	473	387	1	4
356	183	173	0.95	387	2.11	1.04	1.44	4	2.24	1.59	1.53	4	264	0.012	After	318	152	473	387	1	4
340	170	170	1	767900	4517.06	1152.47	2.59	8	4517.06	2719.08	2.59	6	441	26.571	Before	0	153	340	450	1	4
297	154	143	0.93	450	2.92	1.68	1.64	4	3.15	2.13	1.76	5	252	0.02	After	189	153	340	450	1	4
414	207	207	1	896742	4332.09	1265.73	1.76	5	4332.09	3146.76	1.76	5	365	20.928	Before	0	154	414	355	1	4
304	161	143	0.89	355	2.2	1.31	1.25	4	2.48	1.92	1.41	4	201	0.015	After	164	154	414	355	1	4
217	109	108	0.99	470465	4316.19	1140.29	3.29	7	4356.16	2551.37	3.32	7	359	39.965	Before	0	155	217	48	1	4
77	38	39	1.03	48	1.26	0.5	1.16	2	1.23	0.48	1.13	2	44	0.032	After	315	155	217	48	1	4
33	17	16	0.94	74970	4410	1502.07	2.71	8	4685.62	2946.98	2.88	6	46	275.625	Before	0	156	33	421	1	4
33	17	16	0.94	421	24.76	10.84	2.65	8	26.31	18.21	2.81	6	45	1.548	After	1	156	33	421	1	4
72	36	36	1	177751	4937.53	979.67	1.92	5	4937.53	2883.51	1.92	5	69	137.154	Before	0	157	72	298	1	4
71	36	35	0.97	298	8.28	3.68	1.89	5	8.51	5.71	1.94	5	68	0.237	After	1	157	72	298	1	4
148	74	74	1	345664	4671.14	1086.18	4.26	8	4671.14	2743.65	4.26	11	315	63.123	Before	0	158	148	113	1	4
113	59	54	0.92	113	1.92	1.04	1.59	4	2.09	1.39	1.74	5	94	0.035	After	221	158	148	113	1	4
326	163	163	1	756913	4643.64	1146.41	4.39	9	4643.64	2552.81	4.39	11	716	28.489	Before	0	159	326	116	1	4
150	76	74	0.97	116	1.53	0.64	1.37	3	1.57	0.8	1.41	3	104	0.021	After	612	159	326	116	1	4
102	51	51	1	230855	4526.57	1180.32	2.67	5	4526.57	3287.22	2.67	6	136	88.756	Before	0	160	102	261	1	4
98	50	48	0.96	261	5.22	2.42	2.12	4	5.44	3.65	2.21	4	106	0.109	After	30	160	102	261	1	4
162	81	81	1	358600	4427.16	1199.27	2.48	6	4427.16	2732.63	2.48	6	201	54.656	Before	0	161	162	465	1	4
159	80	79	0.99	465	5.81	2.76	2.19	5	5.89	4.23	2.22	5	175	0.074	After	26	161	162	465	1	4
253	127	126	0.99	563156	4434.3	1181.15	2.43	6	4469.49	2686.22	2.45	5	309	35.193	Before	0	162	253	108	1	4
136	73	63	0.86	108	1.48	0.69	1.18	3	1.71	0.97	1.37	4	86	0.023	After	223	162	253	108	1	4
151	76	75	0.99	355494	4677.55	1079.82	3.16	9	4739.92	2988	3.2	8	240	62.367	Before	0	163	151	381	1	4
149	76	73	0.96	381	5.01	2.46	2.47	6	5.22	3.66	2.58	7	188	0.069	After	52	163	151	381	1	4
268	134	134	1	611865	4566.16	1088.4	2.46	6	4566.16	3090.74	2.46	6	329	34.076	Before	0	164	268	494	1	4
252	132	120	0.91	494	3.74	2.2	1.83	4	4.12	3.14	2.01	5	241	0.031	After	88	164	268	494	1	4
288	144	144	1	636329	4418.95	1133.06	3.45	10	4418.95	2830.79	3.45	7	497	30.687	Before	0	165	288	47	1	4
76	39	37	0.95	47	1.21	0.47	1.08	2	1.27	0.56	1.14	3	42	0.033	After	455	165	288	47	1	4
472	236	236	1	1058020	4483.14	1157.44	3.28	10	4483.14	2626.65	3.28	8	773	18.996	Before	0	166	472	387	1	4
352	184	168	0.91	387	2.1	1.24	1.55	4	2.3	1.43	1.7	5	285	0.013	After	488	166	472	387	1	4
335	168	167	0.99	724387	4311.83	1342.26	1.74	8	4337.65	3066.58	1.75	5	292	25.819	Before	0	167	335	341	1	4
259	141	118	0.84	341	2.42	1.45	1.23	3	2.89	2.07	1.47	4	173	0.02	After	119	167	335	341	1	4
134	67	67	1	294453	4394.82	1143.85	2.52	6	4394.82	3040.15	2.52	6	169	65.594	Before	0	168	134	242	1	4
121	65	56	0.86	242	3.72	2.04	1.78	5	4.32	3.04	2.07	5	116	0.066	After	53	168	134	242	1	4
34	17	17	1	77490	4558.24	1162.44	3.41	6	4558.24	3167.4	3.41	5	58	268.131	Before	0	169	34	478	1	4
34	17	17	1	478	28.12	8.67	3.41	6	28.12	17.62	3.41	5	58	1.654	After	0	169	34	478	1	4
417	209	208	1	955972	4574.03	1175.79	1.74	9	4596.02	3239.66	1.75	5	363	21.991	Before	0	170	417	405	1	4
335	180	155	0.86	405	2.25	1.35	1.24	3	2.61	1.87	1.45	4	224	0.015	After	139	170	417	405	1	4
456	228	228	1	1019165	4470.02	1148.63	3.22	9	4470.02	2554.14	3.22	8	734	19.605	Before	0	171	456	277	1	4
318	163	155	0.95	277	1.7	0.97	1.37	4	1.79	1	1.45	4	224	0.011	After	510	171	456	277	1	4
324	162	162	1	743016	4586.52	1061.37	1.8	9	4586.52	3314.44	1.8	5	292	28.312	Before	0	172	324	484	1	4
290	154	136	0.88	484	3.14	1.87	1.38	4	3.56	2.7	1.57	4	213	0.023	After	79	172	324	484	1	4
263	132	131	0.99	582158	4410.29	1292.15	1.65	8	4443.95	3048.8	1.66	4	218	33.666	Before	0	173	263	166	1	4
176	94	82	0.87	166	1.77	0.89	1.21	2	2.02	1.24	1.39	4	114	0.022	After	104	173	263	166	1	4
199	100	99	0.99	457584	4575.84	1130.86	3.38	10	4622.06	2600.25	3.41	8	338	46.221	Before	0	174	199	482	1	4
195	99	96	0.97	482	4.87	2.22	2.41	5	5.02	3.48	2.49	6	239	0.051	After	99	174	199	482	1	4
39	20	19	0.95	87827	4391.35	1224.8	4.1	9	4622.47	2138.42	4.32	7	82	231.124	Before	0	175	39	443	1	4
39	20	19	0.95	443	22.15	6.66	3.95	8	23.32	10.37	4.16	7	79	1.166	After	3	175	39	443	1	4
418	209	209	1	952315	4556.53	1134.29	4.16	11	4556.53	2424.04	4.16	12	869	21.802	Before	0	176	418	223	1	4
266	134	132	0.99	223	1.66	0.92	1.48	5	1.69	1.05	1.5	5	198	0.013	After	671	176	418	223	1	4
457	229	228	1	997136	4354.31	1340.88	1.77	11	4373.4	3131.57	1.78	5	406	19.098	Before	0	177	457	235	1	4
283	146	137	0.94	235	1.61	0.83	1.17	3	1.72	0.88	1.25	4	171	0.012	After	235	177	457	235	1	4
324	162	162	1	714811	4412.41	1390.78	1.74	5	4412.41	3007.29	1.74	5	282	27.237	Before	0	178	324	348	1	4
259	136	123	0.9	348	2.56	1.6	1.32	3	2.83	1.95	1.46	3	179	0.021	After	103	178	324	348	1	4
205	103	102	0.99	468171	4545.35	1199.27	4.25	9	4589.91	2642.56	4.29	10	438	44.562	Before	0	179	205	83	1	4
105	54	51	0.94	83	1.54	0.69	1.37	3	1.63	0.75	1.45	3	74	0.03	After	364	179	205	83	1	4
362	181	181	1	781149	4315.74	1368.22	1.71	10	4315.74	3176.56	1.71	5	310	23.844	Before	0	180	362	225	1	4
240	127	113	0.89	225	1.77	1.05	1.17	2	1.99	1.43	1.31	3	148	0.016	After	162	180	362	225	1	4
422	211	211	1	948947	4497.38	1160.39	4.33	10	4497.38	2250.35	4.33	11	914	21.315	Before	0	181	422	406	1	4
349	179	170	0.95	406	2.27	1.25	1.73	4	2.39	1.55	1.82	5	310	0.013	After	604	181	422	406	1	4
67	34	33	0.97	144413	4247.44	1125.96	2.18	4	4376.15	3229.68	2.24	6	74	128.71	Before	0	182	67	283	1	4
66	34	32	0.94	283	8.32	3.34	2.03	4	8.84	7.63	2.16	6	69	0.26	After	5	182	67	283	1	4
263	132	131	0.99	602419	4563.78	1228.7	1.69	4	4598.62	2793.25	1.7	4	223	34.838	Before	0	183	263	449	1	4
238	127	111	0.87	449	3.54	1.96	1.39	4	4.05	2.54	1.59	4	176	0.032	After	47	183	263	449	1	4
132	66	66	1	311814	4724.45	1219.8	1.82	5	4724.45	3242.02	1.82	6	120	71.583	Before	0	184	132	178	1	4
116	60	56	0.93	178	2.97	1.45	1.37	4	3.18	2.12	1.46	4	82	0.053	After	38	184	132	178	1	4
255	128	127	0.99	546729	4271.32	1363.24	1.73	5	4304.95	3113.65	1.74	7	221	33.632	Before	0	185	255	219	1	4
193	102	91	0.89	219	2.15	1.25	1.28	3	2.41	1.65	1.44	4	131	0.024	After	90	185	255	219	1	4
265	133	132	0.99	590167	4437.35	1193.35	4.05	10	4470.96	2460	4.08	11	538	33.616	Before	0	186	265	232	1	4
210	108	102	0.94	232	2.15	1.17	1.69	5	2.27	1.37	1.79	5	183	0.021	After	355	186	265	232	1	4
28	14	14	1	68848	4917.71	1143.41	2	5	4917.71	2585.24	2	4	28	351.265	Before	0	187	28	467	1	4
28	14	14	1	467	33.36	8.23	2	5	33.36	18.44	2	4	28	2.383	After	0	187	28	467	1	4
27	14	13	0.93	59413	4243.79	1164.15	2.21	4	4570.23	3604.61	2.38	6	31	326.445	Before	0	188	27	108	1	4
27	14	13	0.93	108	7.71	3.63	1.93	3	8.31	6.22	2.08	5	27	0.593	After	4	188	27	108	1	4
269	135	134	0.99	597517	4426.05	1221.63	4.04	10	4459.08	2436.64	4.07	9	545	33.03	Before	0	189	269	252	1	4
222	117	105	0.9	252	2.15	1.24	1.67	4	2.4	1.54	1.86	5	195	0.021	After	350	189	269	252	1	4
328	164	164	1	750631	4577.02	1297.66	1.76	5	4577.02	3312.81	1.76	4	289	27.909	Before	0	190	328	273	1	4
240	127	113	0.89	273	2.15	1.16	1.27	3	2.42	1.52	1.42	3	161	0.019	After	128	190	328	273	1	4
184	92	92	1	402671	4376.86	1300.87	1.7	7	4376.86	3836.7	1.7	4	156	47.575	Before	0	191	184	475	1	4
171	90	81	0.9	475	5.28	2.63	1.53	4	5.86	5.35	1.7	4	138	0.065	After	18	191	184	475	1	4
194	97	97	1	403102	4155.69	1011.5	2.39	6	4155.69	2882.81	2.39	7	232	42.842	Before	0	192	194	427	1	4
185	96	89	0.93	427	4.45	2.09	1.93	4	4.8	3.62	2.08	6	185	0.05	After	47	192	194	427	1	4
240	120	120	1	544797	4539.98	1112.91	2.54	7	4539.98	3035.59	2.54	7	305	37.833	Before	0	193	240	253	1	4
194	102	92	0.9	253	2.48	1.31	1.53	3	2.75	1.86	1.7	6	156	0.027	After	149	193	240	253	1	4
202	101	101	1	457374	4528.46	1132.27	3.35	8	4528.46	2675.52	3.35	7	338	44.836	Before	0	194	202	260	1	4
178	94	84	0.89	260	2.77	1.56	1.87	5	3.1	2.17	2.1	5	176	0.033	After	162	194	202	260	1	4
428	214	214	1	969987	4532.65	1197.88	4.36	12	4532.65	2406.49	4.36	9	933	21.181	Before	0	195	428	114	1	4
164	84	80	0.95	114	1.36	0.59	1.23	2	1.43	0.82	1.29	4	103	0.017	After	830	195	428	114	1	4
114	57	57	1	252070	4422.28	1158.68	2.42	5	4422.28	2968.97	2.42	7	138	77.584	Before	0	196	114	102	1	4
90	47	43	0.91	102	2.17	1.34	1.47	3	2.37	2.12	1.6	7	69	0.05	After	69	196	114	102	1	4
231	116	115	0.99	527722	4549.33	1090.74	2.49	7	4588.89	2763.44	2.51	6	289	39.559	Before	0	197	231	279	1	4
207	108	99	0.92	279	2.58	1.36	1.67	4	2.82	2.04	1.82	4	180	0.026	After	109	197	231	279	1	4
296	148	148	1	676458	4570.66	1122.97	4.44	10	4570.66	2247.18	4.44	11	657	30.883	Before	0	198	296	246	1	4
240	124	116	0.94	246	1.98	1.08	1.7	5	2.12	1.27	1.82	6	211	0.017	After	446	198	296	246	1	4
235	118	117	0.99	541197	4586.42	1197.02	2.45	6	4625.62	2897.7	2.47	6	289	39.2	Before	0	199	235	189	1	4
177	95	82	0.86	189	1.99	1.17	1.36	2	2.3	1.54	1.57	4	129	0.024	After	160	199	235	189	1	4
138	69	69	1	341024	4942.38	1073.85	2.75	6	4942.38	2840.04	2.75	7	190	71.629	Before	0	200	138	141	1	4
116	62	54	0.87	141	2.27	1.06	1.6	3	2.61	1.57	1.83	5	99	0.042	After	91	200	138	141	1	4
336	168	168	1	728247	4334.8	1158.54	3.44	9	4334.8	2752.52	3.44	9	578	25.802	Before	0	201	336	148	1	4
181	93	88	0.95	148	1.59	0.73	1.3	3	1.68	1.07	1.38	5	121	0.018	After	457	201	336	148	1	4
322	161	161	1	702284	4362.01	1400.81	1.7	5	4362.01	2829.81	1.7	5	273	27.093	Before	0	202	322	104	1	4
131	66	65	0.98	104	1.58	0.77	1.14	2	1.6	0.72	1.15	3	75	0.024	After	198	202	322	104	1	4
353	177	176	0.99	786671	4444.47	1188.38	3.39	9	4469.72	2892.03	3.41	9	600	25.253	Before	0	203	353	136	1	4
181	92	89	0.97	136	1.48	0.65	1.29	3	1.53	0.84	1.34	3	119	0.017	After	481	203	353	136	1	4
61	31	30	0.97	133215	4297.26	1219.25	2.06	5	4440.5	2969.02	2.13	4	64	143.242	Before	0	204	61	127	1	4
57	30	27	0.9	127	4.23	2.22	1.73	4	4.7	3.36	1.93	4	52	0.157	After	12	204	61	127	1	4
160	80	80	1	362173	4527.16	1188.77	3.51	7	4527.16	2525.64	3.51	7	281	56.59	Before	0	205	160	499	1	4
158	80	78	0.98	499	6.24	2.48	2.8	5	6.4	3.96	2.87	6	224	0.08	After	57	205	160	499	1	4
427	214	213	1	966687	4517.23	1151.22	3.3	9	4538.44	2571.73	3.32	8	707	21.208	Before	0	206	427	286	1	4
294	151	143	0.95	286	1.89	1.08	1.46	4	2	1.08	1.55	3	221	0.013	After	486	206	427	286	1	4
90	45	45	1	190837	4240.82	1184.05	3.42	8	4240.82	2294.89	3.42	8	154	94.24	Before	0	207	90	109	1	4
80	41	39	0.95	109	2.66	1.64	1.76	3	2.79	1.75	1.85	4	72	0.068	After	82	207	90	109	1	4
34	17	17	1	76595	4505.59	1122.68	2.06	4	4505.59	2773.26	2.06	5	35	265.035	Before	0	208	34	409	1	4
34	17	17	1	409	24.06	8.36	2.06	4	24.06	15.61	2.06	5	35	1.415	After	0	208	34	409	1	4
373	187	186	0.99	820166	4385.91	1122.96	3.32	11	4409.49	2633.16	3.33	8	620	23.58	Before	0	209	373	190	1	4
228	112	116	1.04	190	1.7	0.95	1.39	4	1.64	0.83	1.34	4	156	0.015	After	464	209	373	190	1	4
498	249	249	1	1104541	4435.91	1166.43	3.32	9	4435.91	2762.45	3.32	9	827	17.815	Before	0	210	498	145	1	4
212	111	101	0.91	145	1.31	0.6	1.18	3	1.44	0.85	1.3	4	131	0.013	After	696	210	498	145	1	4
177	89	88	0.99	376430	4229.55	1175.68	4.24	10	4277.61	2347.63	4.28	13	377	48.063	Before	0	211	177	85	1	4
99	53	46	0.87	85	1.6	0.79	1.47	3	1.85	1.09	1.7	4	78	0.035	After	299	211	177	85	1	4
404	202	202	1	892564	4418.63	1133.92	3.35	7	4418.63	2628.64	3.35	10	677	21.874	Before	0	212	404	327	1	4
305	159	146	0.92	327	2.06	1.23	1.53	4	2.24	1.38	1.67	4	244	0.014	After	433	212	404	327	1	4
88	44	44	1	194273	4415.3	1207.86	3.16	12	4415.3	2564.79	3.16	6	139	100.348	Before	0	213	88	136	1	4
78	41	37	0.9	136	3.32	1.49	1.8	4	3.68	2.56	2	4	74	0.09	After	65	213	88	136	1	4
209	105	104	0.99	502367	4784.45	1163.54	4.1	8	4830.45	2520.91	4.13	9	430	46.004	Before	0	214	209	226	1	4
166	86	80	0.93	226	2.63	1.9	1.87	5	2.83	2.18	2.01	7	161	0.033	After	269	214	209	226	1	4
92	46	46	1	216317	4702.54	1074.01	1.74	4	4702.54	3594.91	1.74	5	80	102.229	Before	0	215	92	284	1	4
88	46	42	0.91	284	6.17	2.74	1.59	4	6.76	4.94	1.74	4	73	0.147	After	7	215	92	284	1	4
217	109	108	0.99	503377	4618.14	1120.89	4.05	14	4660.9	2757.91	4.08	9	441	42.761	Before	0	216	217	381	1	4
202	105	97	0.92	381	3.63	1.67	2.3	6	3.93	2.53	2.48	7	241	0.037	After	200	216	217	381	1	4
417	209	208	1	943952	4516.52	1197.78	1.75	5	4538.23	2980.67	1.76	5	366	21.714	Before	0	217	417	37	1	4
69	35	34	0.97	37	1.06	0.24	1.03	2	1.09	0.29	1.06	2	36	0.031	After	330	217	417	37	1	4
170	85	85	1	381907	4493.02	1165.06	3.15	8	4493.02	3513.4	3.15	8	268	52.859	Before	0	218	170	465	1	4
165	85	80	0.94	465	5.47	3.04	2.46	7	5.81	4.28	2.61	7	209	0.068	After	59	218	170	465	1	4
80	40	40	1	190647	4766.18	1189.6	3.4	6	4766.18	2537.57	3.4	7	136	119.154	Before	0	219	80	49	1	4
54	28	26	0.93	49	1.75	0.8	1.54	3	1.88	1.07	1.65	4	43	0.067	After	93	219	80	49	1	4
332	166	166	1	716199	4314.45	1124.38	3.38	8	4314.45	2540.48	3.38	8	561	25.991	Before	0	220	332	493	1	4
293	147	146	0.99	493	3.35	1.75	1.95	4	3.38	2.5	1.97	7	287	0.023	After	274	220	332	493	1	4
117	59	58	0.98	256332	4344.61	1191.85	1.78	4	4419.52	3087.32	1.81	4	105	74.907	Before	0	221	117	256	1	4
110	59	51	0.86	256	4.34	2.4	1.49	3	5.02	3.06	1.73	4	88	0.085	After	17	221	117	256	1	4
237	119	118	0.99	525442	4415.48	1209.63	1.7	6	4452.9	2842.16	1.71	4	202	37.419	Before	0	222	237	156	1	4
161	84	77	0.92	156	1.86	1.15	1.18	3	2.03	1.31	1.29	4	99	0.024	After	103	222	237	156	1	4
243	122	121	0.99	523463	4290.68	1124.27	2.4	6	4326.14	2867.14	2.42	6	293	35.46	Before	0	223	243	60	1	4
86	45	41	0.91	60	1.33	0.71	1.09	3	1.46	0.84	1.2	3	49	0.033	After	244	223	243	60	1	4
